time,open,high,low,close,volume,spread
2024.01.02 06:30,1995.94544,1996.69816,1995.75494,1996.53348,100,20.0
2024.01.02 06:45,1996.24510,1996.37924,1995.01789,1995.58562,100,20.0
2024.01.02 07:00,1995.55908,1996.69170,1995.45921,1996.36073,100,20.0
2024.01.02 07:15,1997.06884,1997.80566,1996.34002,1997.36894,100,20.0
2024.01.02 07:30,1997.45259,1997.89461,1996.87507,1997.26682,100,20.0
2024.01.02 07:45,1997.20941,1997.35309,1996.00582,1996.23556,100,20.0
2024.01.02 08:00,1995.65361,1997.19255,1995.18428,1996.37396,100,20.0
2024.01.02 08:15,1996.46905,1996.91327,1996.13272,1996.30386,100,20.0
2024.01.02 08:30,1996.38364,1996.55676,1995.92554,1996.03280,100,20.0
2024.01.02 08:45,1996.15090,1996.44706,1994.87597,1995.22835,100,20.0
2024.01.02 09:00,1995.45686,1995.82224,1994.84026,1995.22371,100,20.0
2024.01.02 09:15,1995.41288,1996.14277,1995.34460,1995.85395,100,20.0
2024.01.02 09:30,1996.51276,1996.82378,1995.44227,1995.75005,100,20.0
2024.01.02 09:45,1996.04925,1996.05504,1995.64760,1995.87655,100,20.0
2024.01.02 10:00,1995.11849,1995.64225,1995.01627,1995.62527,100,20.0
2024.01.02 10:15,1995.69108,1996.55128,1995.58782,1995.99907,100,20.0
2024.01.02 10:30,1995.98955,1996.77486,1995.48532,1996.73710,100,20.0
2024.01.02 10:45,1996.82001,1996.92834,1996.53436,1996.63844,100,20.0
2024.01.02 11:00,1997.57941,1998.18164,1996.78921,1998.08672,100,20.0
2024.01.02 11:15,1998.08152,1998.62208,1998.05431,1998.15741,100,20.0
2024.01.02 11:30,1998.24817,1998.94303,1998.11029,1998.90693,100,20.0
2024.01.02 11:45,1998.18959,1998.44798,1998.05298,1998.16638,100,20.0
2024.01.02 12:00,1997.82105,1998.17942,1997.03827,1997.52375,100,20.0
2024.01.02 12:15,1998.58861,1998.81066,1997.83564,1998.25594,100,20.0
2024.01.02 12:30,1998.20068,1999.13074,1997.95549,1998.89525,100,20.0
2024.01.02 12:45,2000.09467,2000.57493,1999.86558,2000.23086,100,20.0
2024.01.02 13:00,2000.52531,2000.98235,2000.14455,2000.86249,100,20.0
2024.01.02 13:15,2000.42988,2000.52140,2000.12695,2000.17852,100,20.0
2024.01.02 13:30,2000.14530,2000.26772,1999.87411,2000.12098,100,20.0
2024.01.02 13:45,2000.48014,2001.19598,1999.37890,1999.48761,100,20.0
2024.01.02 14:00,1999.31764,1999.87496,1999.23026,1999.60179,100,20.0
2024.01.02 14:15,1999.60451,2000.11576,1999.53002,1999.82690,100,20.0
2024.01.02 14:30,1999.16043,1999.27186,1998.49841,1999.17949,100,20.0
2024.01.02 14:45,1998.09712,1998.27570,1997.75579,1998.12182,100,20.0
2024.01.02 15:00,1998.01414,1999.08809,1997.75191,1998.47719,100,20.0
2024.01.02 15:15,1998.60586,1999.88696,1998.59105,1999.17761,100,20.0
2024.01.02 15:30,1998.92794,1999.65356,1998.22747,1999.12241,100,20.0
2024.01.02 15:45,1999.97406,2000.32118,1999.42797,1999.92011,100,20.0
2024.01.02 16:00,1999.92031,2000.13245,1998.39457,1999.15720,100,20.0
2024.01.02 16:15,1999.16443,1999.38532,1998.51175,1998.98965,100,20.0
2024.01.02 16:30,1998.27007,1999.46563,1998.16129,1998.38616,100,20.0
2024.01.02 16:45,1998.29274,1998.32642,1997.89920,1998.03088,100,20.0
2024.01.02 17:00,1996.97869,1997.22298,1996.97812,1997.08645,100,20.0
2024.01.02 17:15,1996.68208,1996.97092,1996.18937,1996.32160,100,20.0
2024.01.02 17:30,1995.85719,1996.03678,1994.74157,1995.33966,100,20.0
2024.01.02 17:45,1994.84700,1995.24329,1992.78362,1993.99468,100,20.0
2024.01.02 18:00,1992.80850,1993.00315,1992.43302,1992.86063,100,20.0
2024.01.02 18:15,1992.46238,1992.74827,1992.44309,1992.66353,100,20.0
2024.01.02 18:30,1993.38362,1993.58417,1992.88478,1992.96409,100,20.0
2024.01.02 18:45,1993.54481,1993.98711,1993.41568,1993.91428,100,20.0
2024.01.02 19:00,1995.06983,1995.07060,1994.72617,1994.91045,100,20.0
2024.01.02 19:15,1994.93782,1995.48950,1994.30883,1995.39977,100,20.0
2024.01.02 19:30,1995.50777,1995.85059,1994.96110,1994.99288,100,20.0
2024.01.02 19:45,1995.10512,1995.35852,1994.23830,1994.87584,100,20.0
2024.01.02 20:00,1995.32427,1996.27462,1994.99690,1996.11198,100,20.0
2024.01.02 20:15,1995.82747,1996.55068,1995.65359,1996.55018,100,20.0
2024.01.02 20:30,1996.84896,1998.23268,1996.82358,1997.86837,100,20.0
2024.01.02 20:45,1998.21660,1998.89053,1997.90326,1998.71013,100,20.0
2024.01.02 21:00,1998.45248,1998.63912,1998.10979,1998.26782,100,20.0
2024.01.02 21:15,1998.35099,1999.31488,1998.30945,1999.01321,100,20.0
2024.01.02 21:30,1999.06931,1999.23615,1998.73909,1998.75866,100,20.0
2024.01.02 21:45,1998.45824,1999.82696,1998.16789,1999.24986,100,20.0
2024.01.02 22:00,1999.44026,1999.44831,1998.74286,1999.22978,100,20.0
2024.01.02 22:15,1999.87689,1999.90029,1999.68971,1999.84485,100,20.0
2024.01.02 22:30,1999.70826,2000.09938,1999.44426,1999.87550,100,20.0
2024.01.02 22:45,1999.82202,2000.51531,1999.53311,2000.05580,100,20.0
2024.01.02 23:00,1998.49885,1999.16287,1998.16239,1998.55218,100,20.0
2024.01.02 23:15,1998.08413,1998.23275,1997.87885,1998.16009,100,20.0
2024.01.02 23:30,1999.56142,1999.92401,1998.97053,1999.20118,100,20.0
2024.01.02 23:45,2000.12746,2000.56265,1999.92350,2000.33749,100,20.0
2024.01.03 00:00,2000.02030,2000.28983,1999.49867,2000.07862,100,20.0
2024.01.03 00:15,2000.79963,2001.74285,2000.69439,2001.44892,100,20.0
2024.01.03 00:30,2000.88802,2000.96200,1999.68524,2000.14902,100,20.0
2024.01.03 00:45,1999.88576,2000.41392,1999.16160,1999.16529,100,20.0
2024.01.03 01:00,1997.48226,1997.86699,1997.28931,1997.54997,100,20.0
2024.01.03 01:15,1997.48434,1997.52112,1995.58052,1996.31894,100,20.0
2024.01.03 01:30,1995.56989,1995.69112,1994.88946,1995.20024,100,20.0
2024.01.03 01:45,1994.62376,1995.55500,1994.55446,1995.00227,100,20.0
2024.01.03 02:00,1994.65862,1994.70507,1994.23943,1994.30972,100,20.0
2024.01.03 02:15,1993.80238,1993.80349,1992.81924,1993.35038,100,20.0
2024.01.03 02:30,1993.39686,1994.08537,1993.23994,1993.36496,100,20.0
2024.01.03 02:45,1992.72117,1993.82228,1991.97898,1993.58901,100,20.0
2024.01.03 03:00,1992.86547,1992.92534,1992.43145,1992.43480,100,20.0
2024.01.03 03:15,1991.80885,1992.24837,1991.74004,1992.05649,100,20.0
2024.01.03 03:30,1992.08858,1992.95810,1991.79544,1991.93669,100,20.0
2024.01.03 03:45,1992.28877,1992.89509,1992.27167,1992.76910,100,20.0
2024.01.03 04:00,1993.10501,1993.40570,1992.51751,1993.17407,100,20.0
2024.01.03 04:15,1992.98310,1993.62553,1992.42330,1992.88781,100,20.0
2024.01.03 04:30,1992.60307,1992.95908,1991.63220,1991.84810,100,20.0
2024.01.03 04:45,1991.60611,1991.74701,1991.57323,1991.61076,100,20.0
2024.01.03 05:00,1991.59304,1993.57637,1991.30505,1992.73561,100,20.0
2024.01.03 05:15,1991.17887,1991.86942,1990.96747,1991.26557,100,20.0
2024.01.03 05:30,1990.89722,1991.80393,1990.77711,1991.30652,100,20.0
2024.01.03 05:45,1991.34286,1991.88498,1991.17054,1991.64188,100,20.0
2024.01.03 06:00,1991.68154,1992.55247,1991.47162,1991.54430,100,20.0
2024.01.03 06:15,1991.91904,1992.61684,1991.88278,1992.48417,100,20.0
2024.01.03 06:30,1993.28725,1993.59580,1993.10423,1993.39148,100,20.0
2024.01.03 06:45,1993.28810,1993.37817,1992.42420,1992.64116,100,20.0
2024.01.03 07:00,1992.88453,1993.56325,1992.30857,1992.71032,100,20.0
2024.01.03 07:15,1992.40322,1994.06343,1992.07240,1993.51785,100,20.0
2024.01.03 07:30,1993.43255,1993.80250,1993.15345,1993.24391,100,20.0
2024.01.03 07:45,1992.88891,1994.06539,1992.50945,1993.49223,100,20.0
2024.01.03 08:00,1992.91308,1993.46118,1992.63859,1993.42147,100,20.0
2024.01.03 08:15,1993.74185,1993.81696,1993.17401,1993.20963,100,20.0
2024.01.03 08:30,1992.74724,1993.29670,1992.43992,1993.10827,100,20.0
2024.01.03 08:45,1992.26115,1992.70989,1992.03666,1992.41760,100,20.0
2024.01.03 09:00,1992.31503,1992.46330,1991.73870,1992.18781,100,20.0
2024.01.03 09:15,1992.75525,1992.99227,1992.72698,1992.73554,100,20.0
2024.01.03 09:30,1992.50338,1992.94892,1991.87668,1991.88221,100,20.0
2024.01.03 09:45,1991.80685,1993.02664,1991.60513,1992.57381,100,20.0
2024.01.03 10:00,1992.71200,1992.81692,1992.12392,1992.52367,100,20.0
2024.01.03 10:15,1992.67835,1993.17547,1992.50645,1992.76451,100,20.0
2024.01.03 10:30,1993.46109,1994.22842,1993.36615,1994.16220,100,20.0
2024.01.03 10:45,1994.44586,1995.26446,1994.20405,1994.85104,100,20.0
2024.01.03 11:00,1994.81882,1995.24852,1994.76229,1995.22823,100,20.0
2024.01.03 11:15,1995.91876,1996.53601,1995.68291,1996.39416,100,20.0
2024.01.03 11:30,1997.28335,1997.81552,1997.23720,1997.44824,100,20.0
2024.01.03 11:45,1997.04764,1997.14004,1996.63259,1996.88316,100,20.0
2024.01.03 12:00,1996.68219,1996.95931,1996.06168,1996.20038,100,20.0
2024.01.03 12:15,1996.04504,1996.61695,1995.94947,1996.38470,100,20.0
2024.01.03 12:30,1995.77530,1996.50192,1995.05990,1995.35595,100,20.0
2024.01.03 12:45,1995.64508,1996.28064,1995.34132,1996.14863,100,20.0
2024.01.03 13:00,1995.83025,1995.94689,1995.35864,1995.80982,100,20.0
2024.01.03 13:15,1995.89120,1996.22346,1995.53357,1996.21175,100,20.0
2024.01.03 13:30,1995.60591,1995.91743,1995.02080,1995.18641,100,20.0
2024.01.03 13:45,1996.34078,1997.01474,1995.72714,1996.44021,100,20.0
2024.01.03 14:00,1996.51932,1997.53929,1995.67390,1997.20448,100,20.0
2024.01.03 14:15,1997.37177,1997.38614,1996.89403,1996.96949,100,20.0
2024.01.03 14:30,1997.88215,1998.69463,1996.76616,1998.20604,100,20.0
2024.01.03 14:45,1998.09323,1998.61590,1997.62226,1997.98604,100,20.0
2024.01.03 15:00,1997.53078,1998.67988,1997.23499,1998.38926,100,20.0
2024.01.03 15:15,1997.81858,1997.95593,1996.67449,1996.94220,100,20.0
2024.01.03 15:30,1997.40229,1998.32763,1997.00119,1997.58748,100,20.0
2024.01.03 15:45,1998.36626,1998.49452,1998.32011,1998.48583,100,20.0
2024.01.03 16:00,1997.39995,1997.58322,1996.88008,1997.00294,100,20.0
2024.01.03 16:15,1996.93631,1997.08313,1996.10423,1996.21507,100,20.0
2024.01.03 16:30,1996.54649,1996.68232,1996.26268,1996.33930,100,20.0
2024.01.03 16:45,1995.38041,1995.75222,1994.64582,1995.69692,100,20.0
2024.01.03 17:00,1996.71841,1996.84267,1996.45831,1996.73439,100,20.0
2024.01.03 17:15,1996.53074,1996.98314,1995.22148,1995.99356,100,20.0
2024.01.03 17:30,1995.64014,1995.78486,1995.40596,1995.70610,100,20.0
2024.01.03 17:45,1995.03022,1995.71799,1994.75620,1994.84800,100,20.0
2024.01.03 18:00,1995.23635,1995.65910,1994.59148,1995.07846,100,20.0
2024.01.03 18:15,1995.65284,1996.33849,1995.16113,1995.80638,100,20.0
2024.01.03 18:30,1996.52281,1996.70551,1995.35916,1996.02797,100,20.0
2024.01.03 18:45,1996.24543,1996.43906,1995.73581,1996.42335,100,20.0
2024.01.03 19:00,1996.11065,1996.36741,1996.07189,1996.26898,100,20.0
2024.01.03 19:15,1996.64738,1996.79046,1995.95469,1996.55676,100,20.0
2024.01.03 19:30,1996.55697,1997.19401,1996.33732,1996.78514,100,20.0
2024.01.03 19:45,1996.87022,1996.97845,1995.35718,1995.93124,100,20.0
2024.01.03 20:00,1996.10918,1996.20373,1995.84414,1996.14988,100,20.0
2024.01.03 20:15,1995.91104,1996.67198,1995.74011,1996.20887,100,20.0
2024.01.03 20:30,1996.29466,1997.11147,1995.61043,1996.64275,100,20.0
2024.01.03 20:45,1996.90710,1997.22699,1996.84451,1996.87374,100,20.0
2024.01.03 21:00,1997.44147,1998.17393,1997.07898,1997.50628,100,20.0
2024.01.03 21:15,1996.83481,1997.60839,1996.37954,1997.53173,100,20.0
2024.01.03 21:30,1997.19739,1997.60305,1996.77470,1996.87836,100,20.0
2024.01.03 21:45,1995.71492,1996.31130,1994.97715,1996.08511,100,20.0
2024.01.03 22:00,1995.89575,1996.05551,1995.57417,1995.71369,100,20.0
2024.01.03 22:15,1995.01305,1995.10764,1994.40648,1994.64101,100,20.0
2024.01.03 22:30,1995.24886,1995.33654,1994.34833,1995.06220,100,20.0
2024.01.03 22:45,1994.81232,1995.89865,1994.57068,1995.60617,100,20.0
2024.01.03 23:00,1994.89522,1995.04408,1993.74997,1994.26717,100,20.0
2024.01.03 23:15,1993.74356,1994.05427,1993.40693,1993.68175,100,20.0
2024.01.03 23:30,1992.42780,1993.34114,1991.20780,1991.73111,100,20.0
2024.01.03 23:45,1991.91409,1991.95514,1991.32261,1991.43153,100,20.0
2024.01.04 00:00,1991.94659,1992.41107,1991.45607,1991.47911,100,20.0
2024.01.04 00:15,1991.02035,1991.44359,1990.66833,1990.67663,100,20.0
2024.01.04 00:30,1991.23675,1991.26798,1990.91752,1991.11115,100,20.0
2024.01.04 00:45,1991.39581,1992.31558,1991.09422,1991.85183,100,20.0
2024.01.04 01:00,1991.14638,1992.13578,1990.77800,1991.83455,100,20.0
2024.01.04 01:15,1992.60609,1993.22441,1992.47778,1992.58375,100,20.0
2024.01.04 01:30,1992.35189,1992.93493,1992.17214,1992.66086,100,20.0
2024.01.04 01:45,1992.74550,1993.18839,1992.03222,1992.33012,100,20.0
2024.01.04 02:00,1992.32335,1992.86416,1991.93407,1992.50671,100,20.0
2024.01.04 02:15,1992.73744,1993.71295,1992.72146,1993.13721,100,20.0
2024.01.04 02:30,1993.00481,1993.24757,1992.94772,1993.19198,100,20.0
2024.01.04 02:45,1992.21425,1992.61619,1991.91213,1992.10634,100,20.0
2024.01.04 03:00,1991.79951,1992.50788,1991.78076,1992.06673,100,20.0
2024.01.04 03:15,1991.31381,1991.47585,1990.81464,1991.09895,100,20.0
2024.01.04 03:30,1990.66831,1991.24640,1989.94504,1990.42577,100,20.0
2024.01.04 03:45,1989.56832,1990.39724,1989.02323,1990.14608,100,20.0
2024.01.04 04:00,1990.71886,1990.73059,1989.47831,1989.99523,100,20.0
2024.01.04 04:15,1990.95364,1990.99672,1989.65069,1990.10796,100,20.0
2024.01.04 04:30,1990.11329,1990.41742,1989.85051,1989.98620,100,20.0
2024.01.04 04:45,1990.62575,1990.90577,1990.55495,1990.78198,100,20.0
2024.01.04 05:00,1990.42753,1990.95450,1990.30413,1990.88101,100,20.0
2024.01.04 05:15,1990.15249,1992.04133,1989.96231,1991.86123,100,20.0
2024.01.04 05:30,1992.13314,1993.32750,1991.61726,1992.91552,100,20.0
2024.01.04 05:45,1993.19560,1993.93080,1993.00069,1993.18305,100,20.0
2024.01.04 06:00,1993.23597,1993.96440,1992.96437,1993.39100,100,20.0
2024.01.04 06:15,1993.81888,1994.07459,1993.39787,1993.89181,100,20.0
2024.01.04 06:30,1994.10473,1995.68705,1994.01210,1995.03035,100,20.0
2024.01.04 06:45,1994.78630,1995.12084,1994.65267,1994.94586,100,20.0
2024.01.04 07:00,1994.93686,1994.97955,1994.31504,1994.61165,100,20.0
2024.01.04 07:15,1995.19676,1996.16160,1994.88688,1995.93187,100,20.0
2024.01.04 07:30,1995.25421,1996.33858,1995.20911,1995.89054,100,20.0
2024.01.04 07:45,1995.41762,1995.82295,1995.23989,1995.65379,100,20.0
2024.01.04 08:00,1995.66103,1996.21369,1995.02984,1995.30752,100,20.0
2024.01.04 08:15,1994.90610,1995.18582,1993.75716,1994.38929,100,20.0
2024.01.04 08:30,1994.00955,1994.19400,1993.51767,1993.67100,100,20.0
2024.01.04 08:45,1993.78353,1994.25783,1992.83099,1993.15145,100,20.0
2024.01.04 09:00,1992.03481,1992.40039,1990.99695,1991.78894,100,20.0
2024.01.04 09:15,1992.24228,1992.41635,1991.32886,1991.67761,100,20.0
2024.01.04 09:30,1991.55006,1991.65854,1990.44869,1990.64590,100,20.0
2024.01.04 09:45,1990.56477,1991.68331,1990.02950,1991.26978,100,20.0
2024.01.04 10:00,1990.07660,1990.82644,1989.91489,1989.99739,100,20.0
2024.01.04 10:15,1990.17560,1990.20523,1989.61118,1990.05049,100,20.0
2024.01.04 10:30,1990.59084,1991.29709,1990.02238,1991.04274,100,20.0
2024.01.04 10:45,1990.06296,1990.28996,1989.44436,1989.59303,100,20.0
2024.01.04 11:00,1989.34814,1989.66965,1988.49389,1988.75401,100,20.0
2024.01.04 11:15,1988.30866,1989.61018,1988.10207,1988.69557,100,20.0
2024.01.04 11:30,1986.89968,1987.08085,1985.77366,1986.08577,100,20.0
2024.01.04 11:45,1986.25993,1986.53835,1985.43058,1986.16144,100,20.0
2024.01.04 12:00,1986.11031,1986.34827,1986.00288,1986.20735,100,20.0
2024.01.04 12:15,1986.36296,1987.19271,1986.31943,1987.01422,100,20.0
2024.01.04 12:30,1987.54397,1987.55310,1986.66296,1986.92472,100,20.0
2024.01.04 12:45,1987.15675,1987.18777,1986.38988,1986.45747,100,20.0
